"sync_date","HostID","UU","Played","TimeSpent","Type","interface","user_agent"
"2020-10-20","154",1,2,168,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A107F"
"2020-10-20","188",2,5,1015,"zip","AN","Mozilla/5.0 (Linux; Android 10; ASUS_I001DE"
"2020-10-20","172",1,4,638,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N975F"
"2020-10-20","171",1,2,323,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-20","182",6,25,3005,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-G611F"
"2020-10-20","149",2,12,1388,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X"
"2020-10-20","145",2,12,833,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-20","75",1,16,857,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X"
"2020-10-20","97",2,8,724,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1907"
"2020-10-20","07",1,3,824,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-20","12",3,8,543,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-20","106",1,1,40,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7"
"2020-10-20","04",2,18,6673,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G615F"
"2020-10-20","152",6,27,3699,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-20","36",2,3,263,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-20","98",6,21,3164,"zip","AN","Mozilla/5.0 (Linux; Android 9; RMX1831"
"2020-10-20","31",3,22,2742,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-20","153",1,12,757,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-20","159",2,6,598,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-20","27",6,26,4071,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-20","155",1,3,1402,"zip","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A3003"
"2020-10-20","142",1,2,151,"zip","AN","Mozilla/5.0 (Linux; U; Android 9; en-gb; Redmi Note 7 Pro Build/PKQ1.181203.001"
"2020-10-20","35",1,2,179,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-20","33",9,16,2281,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1803"
"2020-10-20","151",3,15,1567,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-20","174",5,14,1961,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Y3"
"2020-10-20","173",2,4,450,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 8 Pro Build/QP1A.190711.020"
"2020-10-20","34",1,10,916,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-20","163",2,4,310,"zip","AN","Mozilla/5.0 (Linux; Android 10; TECNO LC8"
"2020-10-20","03",2,3,537,"zip","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A600G Build/QP1A.190711.020"
"2020-10-20","211",1,1,193,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1902"
"2020-10-20","127",4,12,1034,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820"
"2020-10-20","168",1,5,811,"zip","AN","Mozilla/5.0 (Linux; Android 10; IN2021"
"2020-10-20","17",6,12,1220,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-20","65",1,1,188,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1935"
"2020-10-20","131",4,11,1000,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-20","38",3,7,929,"zip","AN","Mozilla/5.0 (Linux; Android 10; HRY-AL00"
"2020-10-21","171",1,5,524,"zip","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-21","177",3,6,437,"zip","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A505F"
"2020-10-21","148",1,2,143,"zip","AN","Mozilla/5.0 (Linux; Android 9; Mi A1"
"2020-10-21","85",2,5,543,"zip","AN","Mozilla/5.0 (Linux; Android 10; Nokia 6.1 Plus"
"2020-10-21","179",1,1,5,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N960F"
"2020-10-21","182",4,14,1516,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH1969"
"2020-10-21","175",1,2,428,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A515F"
"2020-10-21","156",2,15,1005,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Y2"
"2020-10-21","160",2,2,98,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-21","29",1,6,695,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH1933"
"2020-10-21","119",2,11,1187,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-21","106",1,2,272,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-21","26",1,1,104,"zip","AN","Mozilla/5.0 (Linux; Android 10; ASUS_I001DE"
"2020-10-21","04",2,11,1144,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-21","114",2,22,482,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-21","152",3,9,1269,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-us; RMX2170 Build/QKQ1.200428.002"
"2020-10-21","159",5,25,2605,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-J810G"
"2020-10-21","110",2,7,1035,"zip","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-21","27",1,4,846,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-21","155",4,11,1616,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1933; wv"
"2020-10-21","21",2,4,462,"zip","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-21","142",1,2,152,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N986B"
"2020-10-21","185",1,1,45,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1818; wv"
"2020-10-21","173",4,6,422,"zip","AN","Mozilla/5.0 (Linux; Android 10; Nokia 6.1 Plus"
"2020-10-21","128",2,3,752,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1825"
"2020-10-21","163",2,15,1712,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-us; RMX1925 Build/QKQ1.200209.002"
"2020-10-21","211",2,3,438,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5A"
"2020-10-21","127",3,11,1452,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH1969"
"2020-10-21","216",3,9,1276,"zip","AN","Mozilla/5.0 (Linux; U; Android 8.1.0; en-US; SM-G615F Build/M1AJQ"
"2020-10-21","166",1,6,539,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1901"
"2020-10-21","130",2,7,640,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-G955F"
"2020-10-21","168",2,7,712,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1992"
"2020-10-21","17",3,5,387,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-21","65",4,11,653,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-21","38",1,1,161,"zip","AN","Mozilla/5.0 (Linux; Android 9; LLD-AL10"
"2020-10-21","169",1,2,256,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-21","37",1,1,57,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2001"
"2020-10-21","220",1,12,811,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5 like Mac OS X"
"2020-10-21","188",1,2,241,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G615F"
"2020-10-21","129",2,4,706,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH2119"
"2020-10-21","30",3,7,676,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F"
"2020-10-22","179",2,9,5656,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-22","207",1,2,125,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-22","147",1,4,455,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-22","43",3,15,3021,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X"
"2020-10-22","09",2,3,165,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-22","01",1,6,761,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-22","26",2,11,1720,"zip","AN","Mozilla/5.0 (Android 9; Mobile; rv:81.0"
"2020-10-22","125",2,3,400,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1920; wv"
"2020-10-22","213",2,7,827,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-22","149",1,2,179,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-22","126",3,4,199,"zip","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-22","07",2,4,386,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi 8A"
"2020-10-22","22",3,9,707,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1909"
"2020-10-22","165",2,6,571,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-22","97",2,4,419,"zip","AN","Mozilla/5.0 (Linux; Android 7.1.1; Moto E "
"2020-10-22","27",1,6,700,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi 8A Dual"
"2020-10-22","21",1,5,995,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-G950F"
"2020-10-22","36",1,1,185,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1911"
"2020-10-22","173",3,6,919,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1904"
"2020-10-22","163",2,2,1539,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M105F"
"2020-10-22","127",2,8,1346,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M405F"
"2020-10-22","216",2,4,710,"zip","AN","Mozilla/5.0 (Linux; Android 7.0; SM-A510F"
"2020-10-22","166",5,33,6131,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5"
"2020-10-22","35",2,6,684,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1825"
"2020-10-22","33",1,2,473,"zip","AN","Mozilla/5.0 (Linux; Android 10; Nokia 7.2"
"2020-10-22","17",2,6,486,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A750F"
"2020-10-22","02",5,21,2779,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M205F"
"2020-10-22","169",2,5,484,"zip","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M315F"
"2020-10-22","03",1,1,65,"zip","AN","Mozilla/5.0 (Linux; Android 10; TECNO KD7"
"2020-10-22","220",2,11,523,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-22","188",2,10,1151,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-22","129",2,4,409,"zip","AN","Mozilla/5.0 (Windows NT 10.0; Win64; x64"
"2020-10-22","186",1,2,258,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-22","05",1,2,88,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; POCO X2 Build/QKQ1.190825.002"
"2020-10-22","176",4,15,1522,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1917"
"2020-10-22","143",1,4,561,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-G950F"
"2020-10-22","203",4,19,2444,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820"
"2020-10-22","154",1,2,59,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-22","105",2,11,794,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-22","181",2,33,4492,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-22","39",4,16,1733,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-22","177",3,11,4072,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7S"
"2020-10-23","23",3,3,176,"zip","AN","Mozilla/5.0 (Linux; Android 9; RMX1925"
"2020-10-23","43",2,10,1206,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M317F"
"2020-10-23","09",3,10,1106,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-23","01",2,7,567,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-23","26",2,3,601,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20"
"2020-10-23","125",1,5,516,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH1859"
"2020-10-23","213",1,4,389,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-23","172",1,2,141,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-23","175",1,3,191,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH2015"
"2020-10-23","156",2,4,313,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A107F"
"2020-10-23","22",1,2,598,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2030"
"2020-10-23","122",2,26,2258,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-23","27",7,32,4277,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_2 like Mac OS X"
"2020-10-23","06",1,1,85,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1818"
"2020-10-23","21",1,2,216,"zip","AN","Mozilla/5.0 (Linux; Android 8.0.0; Lenovo K8 Plus"
"2020-10-23","152",1,8,1031,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-23","120",1,2,1697,"zip","AN","Mozilla/5.0 (Linux; Android 9; LLD-AL20"
"2020-10-23","75",1,3,301,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-23","12",3,4,164,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G973U1"
"2020-10-23","110",1,11,611,"zip","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-A910F"
"2020-10-23","155",1,3,292,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N980F"
"2020-10-23","167",1,1,212,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M405F"
"2020-10-23","173",2,3,420,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X"
"2020-10-23","142",3,4,338,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-23","185",2,2,341,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-23","98",4,5,389,"zip","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-G570F"
"2020-10-23","35",1,2,75,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-23","162",4,15,1023,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N975F"
"2020-10-23","128",1,2,709,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-23","17",2,2,99,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M305F"
"2020-10-23","94",3,9,1379,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F"
"2020-10-23","211",3,7,713,"zip","AN","Mozilla/5.0 (Windows NT 10.0; Win64; x64"
"2020-10-23","220",2,4,313,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-N950F"
"2020-10-23","188",3,7,774,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G960F"
"2020-10-23","44",1,1,327,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-23","115",1,2,212,"zip","AN","Mozilla/5.0 (Linux; Android 10; Nokia 6.1"
"2020-10-23","117",1,1,239,"zip","AN","Mozilla/5.0 (Linux; Android 6.0; XT1079"
"2020-10-23","183",2,46,3318,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M215F"
"2020-10-23","176",3,14,1394,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-23","143",2,36,4399,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-23","154",1,7,453,"zip","AN","Mozilla/5.0 (Android 9; Mobile; rv:81.0"
"2020-10-23","181",2,2,85,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2030"
"2020-10-23","48",1,1,65,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-23","30",7,11,942,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH1911"
"2020-10-24","104",5,11,1846,"zip","AN","Mozilla/5.0 (Linux; Android 10; M2006C3MII"
"2020-10-24","27",1,6,1166,"zip","AN","Mozilla/5.0 (Linux; Android 10; Mi A2"
"2020-10-24","06",1,10,1174,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-24","21",2,7,1233,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_1 like Mac OS X"
"2020-10-24","126",2,6,524,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1723"
"2020-10-24","07",3,13,1499,"zip","AN","Mozilla/5.0 (Linux; Android 10; Nokia 6.1"
"2020-10-24","165",1,3,94,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1909"
"2020-10-24","97",5,20,3576,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-24","155",1,3,136,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-24","167",4,6,415,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-24","04",2,3,187,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A207F"
"2020-10-24","24",6,13,933,"zip","AN","Mozilla/5.0 (iPad; CPU OS 14_1 like Mac OS X"
"2020-10-24","36",2,7,1393,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A750F"
"2020-10-24","142",4,13,2057,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH2119"
"2020-10-24","35",1,3,246,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A205F"
"2020-10-24","159",3,13,692,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1911"
"2020-10-24","32",2,3,175,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1726"
"2020-10-24","180",1,2,109,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A307FN"
"2020-10-24","216",3,5,377,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2001"
"2020-10-24","31",1,3,192,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-24","44",4,18,1319,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A5010"
"2020-10-24","103",1,2,161,"zip","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-A920F"
"2020-10-24","169",2,3,482,"zip","AN","Mozilla/5.0 (Linux; Android 10; I1927"
"2020-10-24","03",3,11,5247,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M205F"
"2020-10-24","215",2,9,965,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-G960F"
"2020-10-24","130",8,20,2929,"zip","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-24","168",1,2,159,"zip","AN","Mozilla/5.0 (Linux; Android 7.0; Redmi Note 4"
"2020-10-24","129",1,4,281,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-J810G"
"2020-10-24","65",1,1,74,"zip","AN","Mozilla/5.0 (Linux; Android 10; vivo 1819; wv"
"2020-10-24","181",4,17,1779,"zip","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-24","151",2,10,1199,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1992"
"2020-10-24","38",1,11,2381,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH1823"
"2020-10-24","69",5,36,4353,"zip","AN","Mozilla/5.0 (Linux; Android 10; HRY-LX1T"
"2020-10-24","105",2,7,1328,"zip","AN","Mozilla/5.0 (Linux; Android 10; GIONEE MAX"
"2020-10-24","39",4,11,687,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-24","43",1,1,504,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1814"
"2020-10-24","116",2,2,374,"zip","AN","Mozilla/5.0 (Linux; U; Android 7.1.2; en-in; Redmi 4A Build/N2G47H"
"2020-10-24","26",1,2,129,"zip","AN","Mozilla/5.0 (Linux; Android 9; CPH1937"
"2020-10-24","172",1,2,1357,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-24","147",5,12,2387,"zip","AN","Mozilla/5.0 (Linux; Android 9; BND-AL10"
"2020-10-24","122",1,2,133,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A507FN"
"2020-10-24","144",1,1,82,"zip","AN","Mozilla/5.0 (Linux; Android 10; ASUS_I01WD"
"2020-10-25","178",5,49,4752,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X"
"2020-10-25","161",4,9,725,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-25","85",7,15,4004,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-25","152",1,1,45,"zip","AN","Mozilla/5.0 (Linux; Android 10; CPH1819"
"2020-10-25","120",1,1,52,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N975F"
"2020-10-25","149",1,1,312,"zip","AN","Mozilla/5.0 (Linux; Android 9; SM-J730GM"
"2020-10-25","36",6,24,1511,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-25","18",2,7,778,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1811"
"2020-10-25","75",1,2,276,"zip","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-25","32",2,2,151,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-25","12",2,2,152,"zip","AN","Mozilla/5.0 (Linux; Android 10; Mi A3"
"2020-10-25","110",2,3,624,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-A605G"
"2020-10-25","114",1,1,185,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Max"
"2020-10-25","185",1,1,168,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; ONEPLUS A6010 Build/QKQ1.190716.003"
"2020-10-25","145",1,23,2395,"zip","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-25","31",3,4,306,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-N770F"
"2020-10-25","44",6,27,2756,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1971"
"2020-10-25","103",2,10,1604,"zip","AN","Mozilla/5.0 (Linux; Android 10; POCO F1"
"2020-10-25","162",2,2,149,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_1 like Mac OS X"
"2020-10-25","169",1,2,513,"zip","AN","Mozilla/5.0 (Linux; Android 10; POCO F1"
"2020-10-25","16",3,10,623,"zip","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6"
"2020-10-25","211",1,2,140,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-25","127",3,16,2131,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X"
"2020-10-25","153",1,2,159,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-25","121",2,3,474,"zip","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1803"
"2020-10-25","33",1,2,79,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M215F"
"2020-10-25","129",1,3,270,"zip","AN","Mozilla/5.0 (Linux; Android 8.0.0; RNE-L21"
"2020-10-25","181",1,1,171,"zip","AN","Mozilla/5.0 (Linux; Android 10; SM-M305F"
"2020-10-25","183",1,1,2,"zip","AN","Mozilla/5.0 (Linux; Android 10; Nokia 6.1 Plus"
"2020-10-25","176",3,6,385,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-25","143",1,2,224,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-us; RMX1971 Build/QKQ1.190918.001"
"2020-10-25","186",1,1,320,"zip","AN","Mozilla/5.0 (Linux; Android 6.0.1; CPH1613"
"2020-10-25","37",2,3,890,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX2027"
"2020-10-25","111",4,7,294,"zip","AN","Mozilla/5.0 (Linux; Android 9; IK-1025"
"2020-10-25","43",2,5,605,"zip","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-25","116",1,2,114,"zip","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-25","87",6,22,1958,"zip","AN","Mozilla/5.0 (Linux; Android 9; vivo 1727"
"2020-10-25","26",2,2,233,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-25","131",1,1,16,"zip","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 8 Pro Build/QP1A.190711.020"
"2020-10-25","104",4,10,1133,"zip","AN","Mozilla/5.0 (Linux; Android 10; RMX1801"
"2020-10-25","23",4,5,744,"zip","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-25","146",2,6,513,"zip","AN","Mozilla/5.0 (Linux; Android 9; RMX1971"
"2020-10-25","21",4,10,725,"zip","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_4_1 like Mac OS X"
"2020-10-25","113",3,48,6605,"zip","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-25","175",1,4,225,"zip","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
