"sync_date","HostID","UU","Played","TimeSpent","Type","interface","user_agent"
"2020-10-04","203",4,12,10920,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; DUB-LX1"
"2020-10-04","143",7,25,17334,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1937"
"2020-10-04","202",19,86,32942,"video","AN","Mozilla/5.0 (Linux; Android 6.0; Lenovo A7000-a"
"2020-10-04","98",2,3,345,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-04","125",4,9,1795,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Pro"
"2020-10-04","32",7,24,1699,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-04","128",16,45,12811,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-05","177",17,43,11367,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-05","150",11,40,13708,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A750F"
"2020-10-05","114",5,12,4608,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G955F"
"2020-10-05","33",18,46,4768,"video","AN","Mozilla/5.0 (Linux; Android 9; Lenovo L38111"
"2020-10-05","95",3,22,2418,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-T510"
"2020-10-05","117",8,20,6167,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A105F"
"2020-10-05","37",21,62,30803,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1906"
"2020-10-05","201",8,18,2567,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1801"
"2020-10-05","94",2,9,352,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1804"
"2020-10-05","106",4,25,1241,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A6010"
"2020-10-05","16",5,9,9157,"video","AN","Mozilla/5.0 (Linux; Android 10; POCO F1"
"2020-10-05","216",4,12,2929,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-05","176",4,39,1501,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-05","29",26,75,21603,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-05","159",2,3,7319,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SM-J700F"
"2020-10-05","22",7,25,5913,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-05","152",8,60,3340,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F"
"2020-10-05","27",30,126,32181,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1951"
"2020-10-05","12",9,45,5028,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1724"
"2020-10-05","06",6,25,2138,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M315F"
"2020-10-05","23",19,62,19976,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A505F Build/QP1A.190711.020"
"2020-10-05","102",6,28,5011,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi 8A Dual"
"2020-10-05","97",7,23,2728,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1907; wv"
"2020-10-05","157",12,42,3653,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1716"
"2020-10-05","206",2,14,126,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-05","162",3,7,35,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-05","142",3,12,1841,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8"
"2020-10-05","161",12,25,29029,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-05","39",10,72,2072,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-05","91",1,2,1574,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Micromax_HS3"
"2020-10-05","181",4,10,5595,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1911"
"2020-10-05","103",10,27,16264,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-G955F"
"2020-10-05","115",13,34,7762,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-05","204",14,38,21136,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 7A"
"2020-10-05","163",1,11,3667,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2027"
"2020-10-05","172",13,38,18892,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-05","111",8,19,3688,"video","AN","Mozilla/5.0 (Linux; Android 9; RMX1945"
"2020-10-05","05",21,78,18128,"video","AN","Mozilla/5.0 (Linux; Android 9; moto g"
"2020-10-05","166",9,33,15214,"video","AN","Mozilla/5.0 (iPad; CPU OS 13_7 like Mac OS X"
"2020-10-05","183",12,28,13078,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X"
"2020-10-05","26",1,1,6,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M315F"
"2020-10-05","07",24,131,71003,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X"
"2020-10-05","145",2,8,22212,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G973F"
"2020-10-05","202",14,56,28109,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1911"
"2020-10-05","158",7,31,36556,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-G935F"
"2020-10-05","125",8,20,569,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6 like Mac OS X"
"2020-10-05","32",2,6,327,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-05","188",18,47,31998,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-05","113",3,16,3193,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; SM-C900F"
"2020-10-05","207",2,17,4097,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A505F"
"2020-10-05","31",6,30,9266,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-N975F"
"2020-10-05","210",5,18,7904,"video","AN","Mozilla/5.0 (Linux; Android 7.0; BLN-L22"
"2020-10-05","28",3,5,298,"video","AN","Mozilla/5.0 (Linux; Android 7.0; HUAWEI MLA-L11 Build/HUAWEIMLA-L11"
"2020-10-05","173",5,13,596,"video","AN","Mozilla/5.0 (Linux; Android 10; ASUS_I001DE"
"2020-10-05","174",8,16,5478,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-us; CPH1933 Build/QKQ1.200209.002"
"2020-10-05","148",10,55,35461,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-05","205",2,7,354,"video","AN","Mozilla/5.0 (Linux; Android 10; AC2001"
"2020-10-05","160",9,23,22602,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi K20 Pro"
"2020-10-05","04",18,61,14044,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M315F"
"2020-10-05","175",16,38,10877,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-M307F Build/QP1A.190711.020"
"2020-10-05","11",19,96,25448,"video","AN","Mozilla/5.0 (Linux; Android 10; POCO F1"
"2020-10-05","119",22,66,57206,"video","AN","Mozilla/5.0 (Linux; Android 9; COR-AL00"
"2020-10-06","44",9,38,2302,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-G950F"
"2020-10-06","106",7,32,12006,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A715F"
"2020-10-06","16",4,9,421,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1920"
"2020-10-06","121",13,28,14796,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1904"
"2020-10-06","29",18,81,32250,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A305F"
"2020-10-06","159",10,28,2658,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-06","12",13,49,18190,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1727"
"2020-10-06","06",4,7,3864,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; Lenovo K8 Note"
"2020-10-06","178",10,36,25181,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1807"
"2020-10-06","102",7,23,14125,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 7"
"2020-10-06","55",2,24,272,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1816"
"2020-10-06","212",15,84,39074,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A207F"
"2020-10-06","105",1,3,253,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1818"
"2020-10-06","162",2,5,646,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-06","186",13,25,6776,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A505F"
"2020-10-06","89",3,7,62,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 7 Pro Build/QKQ1.190915.002"
"2020-10-06","154",4,16,699,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6 Pro"
"2020-10-06","161",5,14,2615,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-06","147",6,18,22331,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-06","181",4,10,1089,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-N950F"
"2020-10-06","103",13,33,9912,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X"
"2020-10-06","144",9,73,6952,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Pro"
"2020-10-06","168",1,1,0,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1919"
"2020-10-06","115",4,8,447,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G975F"
"2020-10-06","172",13,51,20889,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 6 Pro"
"2020-10-06","111",4,23,198,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J701F"
"2020-10-06","167",2,3,81,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M317F"
"2020-10-06","70",22,98,59302,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7S"
"2020-10-06","183",5,12,8872,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-06","209",5,11,738,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A6000"
"2020-10-06","10",8,47,8717,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-06","149",9,36,2210,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1951"
"2020-10-06","26",7,22,5110,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1921"
"2020-10-06","151",2,5,6362,"video","AN","Mozilla/5.0 (Linux; Android 10; Mi A2"
"2020-10-06","02",6,13,4232,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-06","36",5,44,4498,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; LLD-AL20"
"2020-10-06","129",1,1,333,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1804"
"2020-10-06","130",19,58,27909,"video","AN","Mozilla/5.0 (Linux; Android 9; COR-AL00"
"2020-10-06","188",3,23,2309,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1859"
"2020-10-06","75",3,18,3952,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-06","203",14,98,14032,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-US; vivo 1935 Build/QP1A.190711.020"
"2020-10-06","143",5,49,859,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A715F"
"2020-10-06","65",3,11,1045,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2001"
"2020-10-06","98",3,9,1287,"video","AN","Mozilla/5.0 (Linux; Android 7.0; B5Pro"
"2020-10-06","28",6,13,1935,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-06","173",3,13,5321,"video","AN","Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4"
"2020-10-06","160",2,5,199,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A305F"
"2020-10-06","175",9,30,7925,"video","AN","Mozilla/5.0 (Linux; Android 10; MAR-LX2"
"2020-10-06","11",18,87,8374,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1819"
"2020-10-06","17",7,18,14337,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G975F"
"2020-10-06","150",10,37,25120,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-06","69",14,39,8969,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X"
"2020-10-06","114",2,6,217,"video","AN","Mozilla/5.0 (Linux; Android 10; GM1901"
"2020-10-06","117",9,20,5767,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 7 Pro"
"2020-10-06","37",8,18,3853,"video","AN","Mozilla/5.0 (Linux; Android 10; IN2011"
"2020-10-06","83",29,88,21824,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1723"
"2020-10-07","201",6,18,17693,"video","AN","Mozilla/5.0 (Linux; U; Android 9; en-US; Redmi Note 5 Pro Build/PKQ1.180904.001"
"2020-10-07","55",2,5,359,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N960F"
"2020-10-07","216",13,26,623,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A207F"
"2020-10-07","176",1,1,0,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Y2"
"2020-10-07","162",6,14,967,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6 Pro"
"2020-10-07","110",11,184,4290,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1933"
"2020-10-07","22",1,5,8196,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1907"
"2020-10-07","152",5,19,2190,"video","AN","Mozilla/5.0 (Linux; Android 10; HD1901"
"2020-10-07","154",3,22,6498,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-07","181",1,3,6042,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-N770F"
"2020-10-07","142",7,28,6765,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi 7A"
"2020-10-07","01",13,31,8052,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1827"
"2020-10-07","09",3,10,96,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-07","115",6,11,6463,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-07","183",7,12,8603,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-07","149",5,13,4506,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1803"
"2020-10-07","26",2,8,3285,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-07","151",3,10,193,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-A750F"
"2020-10-07","02",13,33,4859,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A315F"
"2020-10-07","213",6,10,5978,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-07","36",3,5,4681,"video","AN","Mozilla/5.0 (Linux; Android 9; JKM-LX1"
"2020-10-07","166",21,69,33120,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; CPH1803"
"2020-10-07","156",8,43,5615,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5"
"2020-10-07","07",1,4,532,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; MI MAX 2"
"2020-10-07","21",12,49,28078,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X"
"2020-10-07","145",2,6,26,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A515F"
"2020-10-07","65",3,7,397,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1804"
"2020-10-07","98",9,27,6439,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-07","160",8,12,1080,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-07","175",11,28,2647,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1901"
"2020-10-07","03",5,20,15252,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-07","207",4,8,115,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1920"
"2020-10-07","31",1,8,194,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-N960F"
"2020-10-07","210",21,78,13209,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro"
"2020-10-07","17",1,1,1598,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-07","150",1,2,3169,"video","AN","Mozilla/5.0 (iPad; CPU OS 12_1_4 like Mac OS X"
"2020-10-07","114",7,32,1571,"video","AN","Mozilla/5.0 (Linux; Android 9; ONEPLUS A6010"
"2020-10-07","174",20,83,12878,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A750F"
"2020-10-07","148",9,24,14727,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G960F"
"2020-10-07","04",2,5,5,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-07","117",3,11,3385,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G885F"
"2020-10-07","128",3,11,241,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-07","37",6,12,16126,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-07","182",2,6,5487,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-07","170",12,26,9913,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 7"
"2020-10-07","217",3,40,328,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-07","177",17,62,37807,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 7A"
"2020-10-07","44",2,3,24,"video","AN","Mozilla/5.0 (Linux; Android 9; ASUS_X00TD"
"2020-10-07","29",8,24,12039,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G610F"
"2020-10-07","159",3,20,3352,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G975F"
"2020-10-07","179",2,7,3309,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-07","180",7,20,18307,"video","AN","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4"
"2020-10-07","171",2,2,4098,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-07","95",12,51,50849,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-J810G"
"2020-10-07","35",2,5,2,"video","AN","Mozilla/5.0 (X11; Linux x86_64"
"2020-10-08","102",13,49,12758,"video","AN","Mozilla/5.0 (Linux; Android 7.0; BLN-L21"
"2020-10-08","181",1,1,1232,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-08","105",2,10,2605,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-08","146",5,14,2756,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1723"
"2020-10-08","01",7,14,4255,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G610F"
"2020-10-08","09",8,26,14299,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X"
"2020-10-08","89",3,4,27,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1919"
"2020-10-08","161",5,15,479,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; AGS2-W09"
"2020-10-08","23",17,61,7310,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro Max"
"2020-10-08","157",6,23,13222,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-J710F"
"2020-10-08","185",19,58,18394,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1933; wv"
"2020-10-08","153",3,4,14,"video","AN","Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 8 Pro Build/QP1A.190711.020"
"2020-10-08","183",2,5,2117,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1823"
"2020-10-08","144",4,7,7776,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-08","168",20,86,17282,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820"
"2020-10-08","172",16,56,11805,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi 7A"
"2020-10-08","39",12,34,6293,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-08","127",7,27,8793,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A207F"
"2020-10-08","167",5,20,1255,"video","AN","Mozilla/5.0 (Linux; U; Android 7.0; en-gb; Redmi Note 4 Build/NRD90M"
"2020-10-08","36",9,41,35535,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 2004"
"2020-10-08","204",1,1,37,"video","AN","Mozilla/5.0 (Linux; Android 10; vivo 1917"
"2020-10-08","07",11,29,9452,"video","AN","Mozilla/5.0 (Linux; Android 9; SM-J400F"
"2020-10-08","145",16,56,18461,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi 6A"
"2020-10-08","129",9,23,10982,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1811"
"2020-10-08","160",2,12,72,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-08","130",18,60,17891,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1716"
"2020-10-08","175",16,100,3410,"video","AN","Mozilla/5.0 (Linux; Android 8.0.0; Lenovo K8 Note"
"2020-10-08","75",23,128,27490,"video","AN","Mozilla/5.0 (Linux; Android 9; CPH1933"
"2020-10-08","122",10,34,16652,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_2 like Mac OS X"
"2020-10-08","143",13,44,18652,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1723"
"2020-10-08","150",7,43,25880,"video","AN","Mozilla/5.0 (Linux; U; Android 7.1.1; en-gb; CPH1729 Build/N6F26Q"
"2020-10-08","173",10,29,818,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G615F"
"2020-10-08","125",4,19,4755,"video","AN","Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-A750F"
"2020-10-08","118",5,14,5494,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1915"
"2020-10-08","32",13,47,10056,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; SM-G615F"
"2020-10-08","117",13,42,31201,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-08","128",5,18,2785,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 9 Pro"
"2020-10-08","37",9,35,7899,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6010"
"2020-10-08","182",1,3,767,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-G965F"
"2020-10-08","69",1,1,91,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi 8"
"2020-10-08","29",4,4,2,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M307F"
"2020-10-08","159",6,17,4051,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1816"
"2020-10-08","179",6,17,10480,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-08","180",4,25,6947,"video","AN","Mozilla/5.0 (Linux; Android 7.1.1; CPH1729"
"2020-10-08","171",7,11,9535,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1807"
"2020-10-08","38",1,3,1854,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1851"
"2020-10-08","95",2,11,556,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
"2020-10-08","35",8,34,7161,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000"
"2020-10-08","119",5,22,8091,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH1823"
"2020-10-08","55",3,13,370,"video","AN","Mozilla/5.0 (Linux; Android 9; vivo 1920"
"2020-10-08","106",4,8,3411,"video","AN","Mozilla/5.0 (Linux; Android 10; CPH2001"
"2020-10-08","16",5,8,11015,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; Redmi Note 5 Pro"
"2020-10-08","87",6,21,975,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X"
"2020-10-08","121",13,41,26125,"video","AN","Mozilla/5.0 (Windows NT 10.0; Win64; x64"
"2020-10-08","169",5,17,2769,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X"
"2020-10-08","162",1,2,17,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-A505F"
"2020-10-08","12",18,83,7233,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M205F"
"2020-10-08","33",46,171,42980,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX2030"
"2020-10-09","157",1,2,0,"video","AN","Mozilla/5.0 (Linux; U; Android 9; en-in; Redmi Note 7 Pro Build/PKQ1.181203.001"
"2020-10-09","142",3,10,395,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3 like Mac OS X"
"2020-10-09","144",14,45,83199,"video","AN","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X"
"2020-10-09","168",10,30,20713,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi Note 8 Pro"
"2020-10-09","172",10,32,9735,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi 6"
"2020-10-09","167",2,5,489,"video","AN","Mozilla/5.0 (Linux; Android 10; SM-M205F"
"2020-10-09","36",22,96,11221,"video","AN","Mozilla/5.0 (Linux; Android 8.1.0; vivo 1820"
"2020-10-09","151",1,6,120,"video","AN","Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A505F"
"2020-10-09","166",8,58,29324,"video","AN","Mozilla/5.0 (Linux; Android 10; RMX1971"
"2020-10-09","129",6,62,22382,"video","AN","Mozilla/5.0 (Windows NT 10.0; Win64; x64"
"2020-10-09","160",16,59,13751,"video","AN","Mozilla/5.0 (Linux; Android 10; ONEPLUS A5000"
"2020-10-09","175",10,20,24472,"video","AN","Mozilla/5.0 (Linux; Android 10; Redmi K20 Pro"
"2020-10-09","75",21,107,41992,"video","AN","Mozilla/5.0 (Linux; Android 6.0.1; CPH1701"
"2020-10-09","122",1,7,491,"video","AN","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro"
