"reg_id","source","destination","mac","vehicle_no","session_id","device_id","title","genre","type","view_model","view_duration","model","view_android_id","interface","version","view_datetime","sync_date","user_agent"
"80476c7910dec9a5d84ccf14a2cd04a7ed4a0f96c289ab7fda6dddbe46d06a62","source","destination","f2:0d:5e:3f:98:61","17","42ca32afd8c1c554_1600134410226","42ca32afd8c1c554","Zombie Sniper",,"zip","",654,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-15 07:45:59.715","2020-09-15","Mozilla/5.0 (Linux; Android 10; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36"
"80476c7910dec9a5d84ccf14a2cd04a7ed4a0f96c289ab7fda6dddbe46d06a62","source","destination","f2:0d:5e:3f:98:61","17","42ca32afd8c1c554_1600134410226","42ca32afd8c1c554","Road Rash",,"zip","",69,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-15 07:21:20.899","2020-09-15","Mozilla/5.0 (Linux; Android 10; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36"
"a915312f06443cbee803bc5e4cb27501873dad8dcc69934fff59b003c21ba2d8","source","destination","d0:28:ba:c9:1d:fd","24","11403e6c296230a1_1600096219538","11403e6c296230a1","Bomb the Boxes",,"zip","",56,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 21:28:16.392","2020-09-15","Mozilla/5.0 (Linux; Android 9; RMX2030) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
"a915312f06443cbee803bc5e4cb27501873dad8dcc69934fff59b003c21ba2d8","source","destination","d0:28:ba:c9:1d:fd","24","11403e6c296230a1_1600096219538","11403e6c296230a1","Bomb the Boxes",,"zip","",55,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 21:28:15.464","2020-09-15","Mozilla/5.0 (Linux; Android 9; RMX2030) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
"a915312f06443cbee803bc5e4cb27501873dad8dcc69934fff59b003c21ba2d8","source","destination","d0:28:ba:c9:1d:fd","24","11403e6c296230a1_1600096219538","11403e6c296230a1","Bomb the Boxes",,"zip","",52,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 21:28:12.125","2020-09-15","Mozilla/5.0 (Linux; Android 9; RMX2030) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
"a915312f06443cbee803bc5e4cb27501873dad8dcc69934fff59b003c21ba2d8","source","destination","d0:28:ba:c9:1d:fd","24","11403e6c296230a1_1600096219538","11403e6c296230a1","Bomb the Boxes",,"zip","",51,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 21:28:11.649","2020-09-15","Mozilla/5.0 (Linux; Android 9; RMX2030) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
"a915312f06443cbee803bc5e4cb27501873dad8dcc69934fff59b003c21ba2d8","source","destination","d0:28:ba:c9:1d:fd","24","11403e6c296230a1_1600096219538","11403e6c296230a1","Zombie Sniper",,"zip","",658,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 21:24:19.276","2020-09-15","Mozilla/5.0 (Linux; Android 9; RMX2030) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
"d38134f92d6f73e21e4ba0df765bab49cd3a69c88bcb98a0695af966a375c80a","source","destination","d8:32:e3:27:c5:3a","142","989ea5ef2dbb3af0_1600096206993","989ea5ef2dbb3af0","Zombie Sniper",,"zip","",66,"MICROMAX_HS3",,"AN","0.2","2020-09-14 21:21:26.657","2020-09-15","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.136 Mobile Safari/537.36"
"a915312f06443cbee803bc5e4cb27501873dad8dcc69934fff59b003c21ba2d8","source","destination","d0:28:ba:c9:1d:fd","24","11403e6c296230a1_1600096219538","11403e6c296230a1","helix Ball",,"zip","",72,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 21:03:21.565","2020-09-15","Mozilla/5.0 (Linux; Android 9; RMX2030) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
"6e6cd9c8baa43f22591ef594b3523f224e3516cbd51c48ba1fd683f021a1ea00","source","destination","10:30:25:af:00:a1","30","94b86fa76130a773_1600091041162","94b86fa76130a773","Golden Goal",,"zip","",72,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 19:49:41.016","2020-09-15","Mozilla/5.0 (iPad; CPU OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
"6e6cd9c8baa43f22591ef594b3523f224e3516cbd51c48ba1fd683f021a1ea00","source","destination","10:30:25:af:00:a1","30","94b86fa76130a773_1600091041162","94b86fa76130a773","Golden Goal",,"zip","",70,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 19:49:39.780","2020-09-15","Mozilla/5.0 (iPad; CPU OS 13_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/84.0.4147.122 Mobile/15E148 Safari/604.1"
"6e6cd9c8baa43f22591ef594b3523f224e3516cbd51c48ba1fd683f021a1ea00","source","destination","70:bb:e9:14:91:e7","30","94b86fa76130a773_1600091041162","94b86fa76130a773","Car Racing Pro",,"zip","",103,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 19:27:40.400","2020-09-15","Mozilla/5.0 (Linux; Android 9; POCO F1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36"
"6e52633b8b524a6417eb90d909e85c7d68109d60050d8890034a06170374536d","source","destination","00:0a:f5:fa:35:b8","37","399e41113a95824c_1600088001739","399e41113a95824c","Quick Gun",,"zip","",19,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 18:33:33.624","2020-09-15","Mozilla/5.0 (Linux; Android 9; Redmi 6 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36"
"6e52633b8b524a6417eb90d909e85c7d68109d60050d8890034a06170374536d","source","destination","08:25:25:52:89:1f","37","399e41113a95824c_1600088001739","399e41113a95824c","Golden Goal",,"zip","",43,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 18:31:22.866","2020-09-15","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
"6e52633b8b524a6417eb90d909e85c7d68109d60050d8890034a06170374536d","source","destination","08:25:25:52:89:1f","37","399e41113a95824c_1600088001739","399e41113a95824c","Quick Gun",,"zip","",117,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 18:30:23.367","2020-09-15","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
"6e52633b8b524a6417eb90d909e85c7d68109d60050d8890034a06170374536d","source","destination","08:25:25:52:89:1f","37","399e41113a95824c_1600088001739","399e41113a95824c","Rock Climb",,"zip","",83,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 18:28:20.073","2020-09-15","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
"6e52633b8b524a6417eb90d909e85c7d68109d60050d8890034a06170374536d","source","destination","08:25:25:52:89:1f","37","399e41113a95824c_1600088001739","399e41113a95824c","The Crossy Road",,"zip","",28,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 18:26:16.314","2020-09-15","Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36"
"787e194da2569fcb89fd9ef05be834d54e4f1e58e1c931a4d2984292f2328b7f","source","destination","f6:55:1e:55:8f:bc","155","caf1b325981b2a0c_1600066210154","caf1b325981b2a0c","Zombie Sniper",,"zip","",56,"MICROMAX_HS3",,"AN","0.2","2020-09-14 15:42:01.473","2020-09-15","Mozilla/5.0 (Linux; Android 10; Mi A2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36"
"80476c7910dec9a5d84ccf14a2cd04a7ed4a0f96c289ab7fda6dddbe46d06a62","source","destination","58:85:e9:68:04:59","17","42ca32afd8c1c554_1600056185171","42ca32afd8c1c554","Road Rash",,"zip","",72,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 13:26:17.124","2020-09-15","Mozilla/5.0 (Linux; Android 10; RMX1971) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36"
"80476c7910dec9a5d84ccf14a2cd04a7ed4a0f96c289ab7fda6dddbe46d06a62","source","destination","58:85:e9:68:04:59","17","42ca32afd8c1c554_1600056185171","42ca32afd8c1c554","Car Racing Pro",,"zip","",93,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 13:24:51.695","2020-09-15","Mozilla/5.0 (Linux; Android 10; RMX1971) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36"
"80476c7910dec9a5d84ccf14a2cd04a7ed4a0f96c289ab7fda6dddbe46d06a62","source","destination","58:85:e9:68:04:59","17","42ca32afd8c1c554_1600056185171","42ca32afd8c1c554","Rock Climb",,"zip","",34,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 13:23:08.508","2020-09-15","Mozilla/5.0 (Linux; Android 10; RMX1971) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.101 Mobile Safari/537.36"
"45ac4b6e5ff91b2c777e5f49c23c7336386c69cab3b8375754b574187afcc4b2","source","destination","00:00:00:00:00:00","98","2bf15f64495dc40e_1600068810031","2bf15f64495dc40e","helix Ball",,"zip","",107,"XIAOMIREDMINOTE5PRO",,"AN","0.2","2020-09-14 13:07:12.105","2020-09-15","Mozilla/5.0 (Linux; Android 7.0; Micromax Q4601 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Mobile Safari/537.36"
